Year,Month,week_number,average_ticket_price,seats_in_theatre,performance,weekly_gross,holiday_week,Tony_Award
2020,February,7,199.89419690807452,1600.9847337820058,13.919281662612294,1715551.7213036653,0,0
2000,October,40,338.6082903844151,1387.1041009913033,6.806589631318554,2363589.0617179438,0,0
2011.4285714285713,May,21,479.1621952856786,565.4115329953736,4.827516933215349,1646923.845212757,0,0
2017.142857142857,May,19,264.3203022229594,2000,8.479905507417277,1802326.4627563956,0,0
2005.7142857142858,November,45,103.66054485600506,554.3170016128316,11.856670321028588,1924473.307053166,0,0
2017.142857142857,November,45,323.8577702760517,1398.6448328647405,8.800130993016188,1927230.6364089968,0,0
2014.2857142857142,February,5,295.1597657332575,1334.6549206354778,13.147092309310871,2501981.8292028015,0,0
2011.4285714285713,July,29,294.59027987316534,1200.924661332218,12.305114233674768,2095609.021829798,0,0
2005.7142857142858,October,41,393.37672241691695,1634.162215477957,6.185913891788969,618380.045610242,0,0
2014.2857142857142,February,7,178.52548304336872,1519.7276594835469,9.997039844633402,1335541.459455982,0,0
2014.2857142857142,May,19,76.23375813190026,1029.507672153805,8.509860827797837,1683915.9914656626,0,0
2005.7142857142858,May,20,241.73170762002934,1464.52112930984,14.62547043688108,1824267.5848049263,0,0
2014.2857142857142,November,45,401.5115027307159,1044.025184539367,7.724117616889265,810610.17894273,0,0
2020,April,15,195.40458948935935,1004.3810819193658,3.603820917409343,1239526.811823736,0,0
2008.5714285714287,August,34,213.69521866769986,1739.44218765918,1,1123363.9950526417,0,0
2014.2857142857142,June,24,339.6428289007972,1512.5297793257835,10.948510859487033,1940422.642038257,0,1
2005.7142857142858,April,17,422.1532759844065,1328.2403853192502,10.627957177080997,1781021.4598089494,0,0
2011.4285714285713,June,26,317.28232014181077,830.237071525129,9.154287348866992,2246324.977002886,0,1
2000,August,33,70.21190894599928,905.507551550722,19.51452474383408,2752826.7746012295,0,0
2020,July,30,301.19428725443174,1148.0990451339994,16.309831321739914,1359604.9936125728,0,0
2002.857142857143,June,23,216.65778495193467,155.60921616013616,11.891961876482725,1230833.4002661263,0,1
2011.4285714285713,May,20,405.9185372920907,1536.128216769694,18.351243074840873,1901430.3756182303,0,0
2017.142857142857,October,42,274.1712287741758,1626.5913455185969,17.951010567834537,2155699.6585910767,0,0
2002.857142857143,April,15,168.92275187489952,1318.5506932146407,10.15346703867989,1664106.695686587,0,0
2000,July,27,306.11303248349464,1334.0709272359952,12.598482839339784,1337644.2934668222,1,0
2008.5714285714287,July,29,245.79123652866622,1084.0239545416234,5.353486374977415,1795607.6524238712,0,0
2002.857142857143,January,1,252.0353426760722,1202.1212581257682,17.690883888307976,2381937.5470334776,1,0
2014.2857142857142,August,34,278.1728521380696,1026.5528899951096,11.208066756110483,2141113.2191908844,0,0
2008.5714285714287,November,45,132.39520768525404,1222.5383179417333,11.605160879165581,1697992.9594194263,0,0
2011.4285714285713,November,46,230.19678146774842,1230.884185167929,6.200254930390624,1865912.9675153762,0,0
2014.2857142857142,March,12,304.49237092679937,755.4624141174777,6.299514931775332,2146827.2490495015,0,0
2011.4285714285713,May,18,262.56515251448496,491.8775884701222,8.946078928874037,741584.2219151552,0,0
2014.2857142857142,November,47,333.36418419216125,1412.1339529975803,1,2082615.3783609977,1,0
2005.7142857142858,December,51,270.62071991848546,1479.4636349196398,19.107505958224195,1500285.818298763,0,0
2002.857142857143,January,1,465.1512419148034,979.5076849877803,11.540993987237972,1797984.426764711,1,0
2017.142857142857,August,32,177.03620297078024,215.34788026395313,14.778759571850106,2196939.853384743,0,0
2000,December,52,211.47949886344918,1278.2714962359896,10.49340802381099,2104837.7160753137,1,0
2008.5714285714287,August,31,225.57983908136626,2000,12.93368458714825,1857759.0437671586,0,0
2014.2857142857142,March,13,136.2122963848293,1243.8348987071433,18.45857328127563,2342246.1036005747,0,0
2005.7142857142858,June,22,57.582933001302905,564.9662065718352,19.05354089381609,1516786.9242763836,0,1
2017.142857142857,April,17,280.63838822786124,1335.5446271878022,9.035322700680924,2240789.872728116,0,0
2005.7142857142858,July,28,216.10569587866044,410.6726446613244,11.534034177550664,1701418.178340829,1,0
2002.857142857143,November,44,267.11262358254874,1198.8957125414217,9.337951226848912,1715239.1707639536,0,0
2008.5714285714287,September,37,366.8825688790231,1602.7661695280117,1,1986643.550766072,0,0
2020,March,11,105.89439573690629,437.209199683001,3.784030237325351,2213439.421995059,0,0
2014.2857142857142,May,19,331.8549424479474,2000,10.669308637408886,1189949.4297702888,0,0
2000,February,7,73.43131095181107,2000,5.861563622248248,2396344.1339690173,0,0
2011.4285714285713,April,14,263.7436106268721,718.0464783218181,15.509843196353692,664255.7680246837,0,0
2008.5714285714287,June,22,171.54433400714825,653.7713061366779,7.49291461725072,1016905.4348833112,0,1
2000,May,19,225.63619604779757,1262.1646991658208,15.0550393634113,1860489.942994898,0,0
2020,February,7,255.2623450709885,1875.5437665651384,8.77916083835762,1356195.0341529641,0,0
2017.142857142857,June,25,266.6593792273762,1377.149649657462,14.685440440362136,1547828.4415691802,0,1
2002.857142857143,July,27,171.14834485877898,1876.1375669249217,10.202833562777778,1786201.3342785367,1,0
2005.7142857142858,October,40,323.74982790728126,719.5848894391515,18.098435197965053,1623532.2942439176,0,0
2002.857142857143,December,50,338.60266967661084,1054.1195556955736,1,1444810.2862228896,0,0
2002.857142857143,July,28,375.3560591158185,1229.3270617699857,2.526585463654115,2072619.4829798227,1,0
2008.5714285714287,May,20,324.3101826848978,1100.4068147195842,12.007442232278986,1377371.1128036822,0,0
2017.142857142857,June,23,159.82274161721648,796.6179913283672,4.139004572221914,1825040.9946062567,0,1
2002.857142857143,September,39,210.28660709708117,1416.6493960585292,4.1256116648775185,2389883.490570709,0,0
2011.4285714285713,June,22,5,1924.4324805252618,11.612278458064198,2144198.2407695954,0,1
2011.4285714285713,August,34,435.90476322309746,1130.2343738759594,11.605838965014168,1102167.8887514146,0,0
2008.5714285714287,May,21,46.400491684909525,2000,5.561440448940661,1865156.6825344888,0,0
2014.2857142857142,August,32,281.5658106002187,468.78258479864667,13.651930330918972,2197462.5408959477,0,0
2014.2857142857142,December,50,277.61806857247547,805.4853527023963,18.442788050216954,1570916.1452009664,0,0
2017.142857142857,February,7,334.59048545353966,1730.1235733365193,11.455133338518127,1651650.2638358078,0,0
2002.857142857143,November,45,349.31296567508764,2000,11.328038378072137,2050811.9631242384,0,0
2011.4285714285713,November,46,296.15811898978444,530.5036815850906,9.10066176845811,2116348.7672045375,0,0
2005.7142857142858,February,8,440.6207027677534,1651.8681755274933,14.40433636976203,2332106.788190765,0,0
2000,November,46,169.78563951731954,930.9852364173861,9.647606024397463,1481306.0822762286,0,0
2014.2857142857142,March,9,290.30009041703727,1796.616486193721,8.203732427335947,2657121.8370094607,0,0
2000,April,16,212.85061524154858,1585.913056136807,7.5797191377342354,3087327.126642125,0,0
2005.7142857142858,October,43,227.0226070708051,973.7507442884992,18.133260495876982,1624245.3596091971,0,0
2011.4285714285713,October,43,274.3776819629215,978.8371213059758,14.667322087551941,1179368.7001405163,0,0
2017.142857142857,November,46,194.61065526374577,1157.0268691315102,12.11344690396037,501724.2499879885,0,0
2000,November,45,234.85706851382201,1388.374695581144,16.82854132993233,1270427.4500647027,0,0
2008.5714285714287,May,20,222.12757288191676,835.5631175928547,8.534814932819952,1105550.0090807471,0,0
2000,February,5,298.85534482948384,1585.4050233028897,7.460379351853084,2554664.0129148485,0,0
2011.4285714285713,July,29,269.47600701206005,1670.6464042946507,12.69726596630759,618275.1514208387,0,0
2000,August,33,166.63474598614556,64.25527348472747,9.192432590220614,1780695.8785320155,0,0
2000,November,44,313.5723176506103,1436.8575687955215,11.085473910082415,1824878.0244349176,0,0
2011.4285714285713,May,19,246.7152037688469,716.6272213889721,3.2622701005871466,2225287.6840765625,0,0
2000,December,51,320.90527355187425,447.93067433237843,13.168846422948995,1600297.464830598,0,0
2011.4285714285713,November,45,226.09716957552524,1141.0658006045828,8.024831607968505,1537140.880872729,0,0
2011.4285714285713,October,42,256.0543200182819,1840.202958184374,2.4564423037168917,997840.9604551861,0,0
2000,April,15,326.9016719240954,1414.3786167039386,14.042336555410268,1514948.0229069458,0,0
2005.7142857142858,November,46,183.0314185244079,751.88458625922,4.367107320413592,630320.9741197904,0,0
2005.7142857142858,December,49,299.4990708727305,1916.4989265857107,13.1891700108227,2194512.885474993,0,0
2020,July,29,358.4548490525097,1972.3906523982912,9.6742946128179,1396060.5277518136,0,0
2020,May,21,327.8329639409791,1130.4772657194885,9.908387060268252,1010316.761414015,0,0
2014.2857142857142,November,44,143.9678849595089,1270.6053574849832,16.077195383332022,1728871.8466334706,0,0
2020,May,21,426.51065025145056,798.1505313835613,16.066386355180473,2033715.9767850402,0,0
2011.4285714285713,May,20,59.478795357506556,1315.941238664963,11.237676809970282,2419458.9941452155,0,0
2008.5714285714287,August,32,209.6972447005483,1589.887456129027,6.7267009494011125,950605.167697771,0,0
2008.5714285714287,August,32,220.1291890248061,1707.7247598747776,1,1251376.8104616501,0,0
2011.4285714285713,January,3,313.0933426618022,1099.6765820974642,4.2986959320722296,2136000.2176007372,0,0
2020,May,20,152.81525382994963,1974.0514541496336,6.617973965114486,2034683.4462338665,0,0
2011.4285714285713,September,36,247.52357368533092,2000,9.867390257842958,1716753.2170616726,1,0
2017.142857142857,October,43,132.47889160057235,2000,9.468558662553026,1848595.8841918148,0,0
2005.7142857142858,August,32,264.7163514137897,1758.4356196526385,13.516023425301354,1487637.0947556267,0,0
2011.4285714285713,January,2,146.5839134761879,1475.4355973667678,12.651312095645032,2055446.5213760599,0,0
2011.4285714285713,February,8,189.95994339641732,713.5239459289975,6.262113469788799,1972246.8173378876,0,0
2020,July,28,119.10613560298663,1516.268725747479,1.4853359880910215,1640736.223436122,1,0
2017.142857142857,December,51,383.5530483317283,965.7430720810266,4.654054193383058,856157.8266193296,0,0
2002.857142857143,July,30,300.40659316347956,1712.004009414459,12.71830803286808,1455169.2289944435,0,0
2002.857142857143,November,45,133.46352138988692,692.6022100637344,4.347504023574077,1794733.9247086036,0,0
2020,February,5,146.43091104073514,1732.6370563253968,16.02897794363067,2002044.782057914,0,0
2020,October,43,373.1685329598216,1407.2082957442026,11.732731156992054,1864167.7496752876,0,0
2008.5714285714287,January,1,500,1569.0141542024678,6.5770254429626815,1908576.8703518936,1,0
2020,July,30,396.35630717221017,1021.5069859979701,7.246752333000678,2210736.5183581105,0,0
2011.4285714285713,March,9,346.9224471082998,1039.8463874280724,10.869284818187497,1822257.54748243,0,0
2008.5714285714287,August,32,174.64483515862347,482.0969764003876,4.304220783060958,1887914.436037744,0,0
2002.857142857143,February,5,160.4027682772608,1845.2421099229045,2.3388307362094674,2103330.6879997244,0,0
2017.142857142857,June,25,262.27442598869004,835.411897728116,14.300896447958255,865409.9037358458,0,1
2008.5714285714287,September,39,344.9782202244015,2000,5.1964588103278135,2210158.8025132,0,0
2008.5714285714287,March,11,248.40228607532347,1349.2824472109885,6.254310088636551,2051020.3629296555,0,0
2000,August,33,375.19577144770096,1824.0519897832583,10.608276883480176,584831.4095394064,0,0
2002.857142857143,April,14,206.35725388397094,357.2682780560367,10.536869548054439,2287635.894915313,0,0
2011.4285714285713,April,16,344.0872749941344,1714.1136822933104,11.051845643962995,1740347.0575259568,0,0
2002.857142857143,September,39,188.6019675412794,910.45746323925,9.847790220953764,1211171.2717686915,0,0
2008.5714285714287,November,46,202.69747606787502,1579.6124266349466,11.808485931349285,2243303.9428640995,0,0
2011.4285714285713,November,46,198.45491354932435,1665.11330338075,8.741427698363347,2362362.4512514747,0,0
2011.4285714285713,January,2,301.4816230586102,1196.7254696497732,4.078002924678062,1564558.2463710385,0,0
2000,November,45,349.45555949070695,169.4950016505054,10.870056234011692,1954433.652407508,0,0
2000,September,35,259.8084384502788,1244.5135404098212,18.345339923997507,1424449.882183659,0,0
2017.142857142857,May,21,208.6377876434687,745.7044483225748,14.286600346524516,605465.729029787,0,0
2008.5714285714287,September,36,276.8297562100335,1427.3064258050447,1.9531270476615088,1057634.4497547317,1,0
2005.7142857142858,August,34,211.8068872534723,1466.666815255075,8.593769486872924,1761799.6732956485,0,0
2005.7142857142858,July,27,238.5481837886499,586.4161592581723,8.850073845008477,1695612.2540834786,1,0
2020,November,44,206.12983228389214,1375.4083146839746,8.203606243420426,2090853.4076880268,0,0
2008.5714285714287,April,16,203.52149121813324,1082.2751309638943,6.1379116303145205,1860465.4276573882,0,0
2011.4285714285713,September,37,251.2897772616769,1232.5170584121925,11.034340798764713,2310398.6556205964,0,0
2000,August,31,207.7636929078149,1424.1152026303107,12.090420443475884,2475511.623502855,0,0
2011.4285714285713,June,26,168.71925557320878,1417.8209328198288,1.8000493143081062,1281292.5888867653,0,1
2020,October,43,298.87308225694744,1333.630947999223,12.826462550413709,1689800.3411900324,0,0
2014.2857142857142,January,2,364.87515510891023,1922.3685071554733,13.122018121149408,872997.768120825,0,0
2000,March,11,217.3745945250333,1265.64587928331,7.270283013303772,2180465.56071001,0,0
2008.5714285714287,September,38,262.4071672778549,1310.568765906633,6.553375455791064,1955001.9974954803,0,0
2020,January,3,310.03398417842396,1660.3798264697152,12.086777985811267,2420994.7471254757,0,0
2005.7142857142858,May,19,291.01532895016607,1580.7638492494757,20,1236277.452273498,0,0
2014.2857142857142,April,17,332.30696648803485,815.8348237099217,10.889744748905434,1202184.7976953692,0,0
2008.5714285714287,February,6,264.1469533889299,1775.545571945689,16.748187694504246,1945339.9800532528,0,0
2002.857142857143,September,37,309.3749073193178,1934.0470868182067,17.14784953736113,1005931.3034766725,0,0
2017.142857142857,January,1,224.7890916946641,1570.4768962422258,12.544583772086028,1705158.9521516562,1,0
2008.5714285714287,October,42,316.5629041741642,1652.384389310616,9.062904844666706,2283100.1788407327,0,0
2017.142857142857,May,18,207.86923111078602,2000,20,933707.4150961397,0,0
2017.142857142857,November,46,59.6450802335562,2000,5.372392636484518,1468915.1089478603,0,0
2008.5714285714287,January,3,188.09052770229565,1779.822564406334,15.19588969974804,1583700.0412455485,0,0
2020,August,31,269.16873186289223,1298.2624488758431,11.689933117460244,1783348.786611383,0,0
2005.7142857142858,June,22,294.6142953847145,1360.2144478503558,9.230496871836532,1442279.2512109284,0,1
2005.7142857142858,September,38,121.23989037738446,812.8905715291481,10.752616577431668,1762507.8051208663,0,0
2000,November,47,259.5586702029068,1581.2885401255364,10.31272592925078,2425174.004244372,1,0
2005.7142857142858,March,9,339.9956096066435,521.8166940145219,3.050375663091259,1253788.4234608412,0,0
2008.5714285714287,August,31,329.93238026402173,1205.8974106443234,3.970301981148366,1159282.1714844555,0,0
2014.2857142857142,October,41,320.7589433354149,1217.6159800735636,8.017981906066929,1914511.2810250758,0,0
2014.2857142857142,January,2,251.0277487839184,1072.6591622939145,8.50924048672967,2367995.1936236056,0,0
2017.142857142857,May,21,192.49797481976043,1425.3054056092542,4.040233584816985,867118.7637999711,0,0
2020,March,10,250.27623483213787,1600.1588345402145,5.847047653943037,1305289.276218702,0,0
2017.142857142857,October,43,299.60467435571,1348.520242536471,14.125532323860067,2794921.940616466,0,0
2008.5714285714287,January,4,500,1582.6836883415156,8.430302242412766,2149998.139638646,0,0
2014.2857142857142,September,39,327.3335504080866,846.1716921326356,4.965927870869216,1649425.450315785,0,0
2008.5714285714287,November,47,312.54205822885046,1130.6960451806285,8.15619888066444,1824108.699039595,1,0
2020,February,7,452.2235918942425,1642.222981256987,9.625806338204974,1474390.2777766972,0,0
2008.5714285714287,December,52,5,1670.3437666767268,4.828991617054932,1876883.5904213968,1,0
2014.2857142857142,November,46,159.9697305993697,438.95272168056533,15.599722685444366,2096929.4618349182,0,0
2011.4285714285713,October,43,273.691529576122,1279.6739682480459,16.7040832412442,1136552.301550249,0,0
2017.142857142857,April,14,169.57068103796186,1509.2679315567239,11.101629726337599,2304275.576154654,0,0
2005.7142857142858,June,25,207.2241477834144,1568.7105751722247,9.638505800322026,1575894.0279881358,0,1
2017.142857142857,September,38,190.6150702633647,1426.2856946574982,14.255346176814145,1430120.9170296066,0,0
2002.857142857143,May,19,333.1765023158912,1283.306523016865,12.269266230670924,2342844.112333527,0,0
2020,June,26,333.0905166622818,651.2604301820963,12.242275293799644,2206589.507951103,0,0
2000,September,38,347.762043058243,1105.0338347026052,2.5823502265004183,1732473.9719108494,0,0
2002.857142857143,April,17,275.03086392218165,2000,4.303008691515277,1827553.5478891546,0,0
2014.2857142857142,May,19,259.62704961297766,1734.8930123285454,8.21988616781054,1867179.4773998535,0,0
2020,January,2,120.7957877079885,913.1005926117714,11.445214624246717,2082441.4369642385,0,0
2014.2857142857142,June,24,107.49889031774833,477.7697527637366,11.13830260281935,2268639.180276045,0,1
2002.857142857143,September,37,264.6070731696175,1200.657439593825,8.373746261344522,1201252.1035190742,0,0
2002.857142857143,January,2,391.68317828106257,798.143513522356,9.059373707388607,361112.32246119715,0,0
2011.4285714285713,October,40,205.04916630124177,831.5047453306272,1,2048999.9064108047,0,0
2008.5714285714287,November,45,199.64100878163708,1065.548897707693,10.565826233424723,1785692.5143528667,0,0
2002.857142857143,March,9,74.14765194283407,630.0787756633998,7.912043533853479,848177.7423489155,0,0
2000,January,1,149.86734011164467,1519.8799787928701,10.948008517329807,737240.3357768896,1,0
2017.142857142857,October,40,126.80104125166017,1068.7641186553146,8.980867902425631,1505519.1643455657,0,0
2020,November,46,294.3820208846346,2000,7.282035694758961,1018220.9520986228,0,0
2005.7142857142858,January,2,67.6827351989524,1270.731870007545,10.571934764026382,2013224.2140998826,0,0
2000,January,3,272.36433526127615,2000,4.300378101186924,1206447.2104503473,0,0
2008.5714285714287,June,24,304.15972353416663,1331.8771989778413,2.3480364428914955,1335487.605879249,0,1
2005.7142857142858,March,10,295.9701984870467,2000,2.1528141434446404,2336939.6127732415,0,0
2014.2857142857142,July,27,350.22346446845535,322.93018444610743,11.473625749226594,814751.7337455135,1,0
2008.5714285714287,January,2,125.28001972624952,872.2486892128534,13.927208370320013,1599623.9053777016,0,0
2014.2857142857142,February,8,218.21797056464177,1413.5852678845354,10.419845583567064,1641777.8679934416,0,0
2011.4285714285713,December,52,208.10647290644852,702.9949006030041,5.8721020954708205,1640351.132733166,1,0
2017.142857142857,July,28,304.5106595450151,1240.952643090825,15.982232691711998,2066690.4424119946,1,0
2014.2857142857142,October,41,113.42358433443206,929.415749843984,11.038079261852266,952195.6380133206,0,0
2011.4285714285713,December,52,88.8264223356382,1103.8421511673328,8.724320068615235,1840409.393970594,1,0
2005.7142857142858,November,44,286.5860861581521,1839.5872736376164,7.09985791693191,935057.1891560862,0,0
2020,October,40,206.31703231066786,921.2084195431268,6.757454119867748,1806095.0941217593,0,0
2011.4285714285713,September,35,320.0522609447036,1267.6062708235822,11.20105713371381,1051323.0143377064,0,0
2008.5714285714287,April,14,223.18381931835177,734.9113017885874,1.7178124068118539,1077339.766643591,0,0
2020,January,4,483.88803289575105,1790.0976830401873,16.070978068921715,1178671.0355111,0,0
2020,September,36,422.44795759728993,1102.1570435517956,8.197898449265436,1448759.5437658892,1,1
2000,January,2,415.47687532388215,1352.7217380530637,10.680266101388316,1601046.5326593807,0,0
2008.5714285714287,October,41,267.259007019448,908.102274624797,10.916007735705499,1446426.2100020554,0,0
2020,June,26,112.24251690821362,1322.1795811712398,14.20274776799086,1845918.3539468525,0,0
2008.5714285714287,October,42,309.17874522432663,810.8303940073824,12.614929597070347,1234058.0791875925,0,0
2002.857142857143,September,39,345.31540230522535,1166.192858234358,12.974881783428021,1260742.4281934986,0,0
2011.4285714285713,April,14,193.85077097635414,856.8347022594637,14.591517050161148,2324323.9561598115,0,0
2020,March,13,188.16864119499309,1173.745205704864,7.492814748266573,2314667.0523150763,0,0
2000,May,20,349.70538403244507,1126.1591985612658,14.32583925215145,1521015.100008723,0,0
2000,October,41,141.1493461217265,1374.5997107402961,3.72445932733101,1200880.2145268694,0,0
2002.857142857143,May,19,7.306847993190161,1344.54475674025,9.663008032841988,1193407.613194578,0,0
2000,April,14,164.75411569641034,2000,5.050240719868268,1655371.6310928871,0,0
2020,June,23,109.4740881861249,1128.5480888772643,6.577841081040527,1578176.0686616043,0,0
2008.5714285714287,June,22,287.00711062084366,1025.0089481294563,6.427024812518775,2839011.1740208,0,1
2011.4285714285713,November,44,364.6180178686518,1227.371838247308,10.75824406207461,1825861.2245274393,0,0
2005.7142857142858,December,48,153.1722120006076,661.8630530015118,6.888790435031945,1930939.3962256259,1,0
2000,June,22,321.6810044901566,1634.3623995624398,3.9309069945420125,1389919.0027748845,0,1
2017.142857142857,August,33,271.82645011559845,1726.0531213708157,3.100373322620488,2059346.9231223476,0,0
2011.4285714285713,November,45,156.37722580680844,791.9276511830404,9.239173232634203,1217919.648998518,0,0
2002.857142857143,October,42,269.18307547531316,1761.1671774575107,11.585999197359872,1340283.8431456327,0,0
2014.2857142857142,March,10,259.0638029386125,1295.9069867266344,2.8261310097601804,1302953.1725613424,0,0
2000,November,46,258.22690272022726,1062.9053356091167,9.601879163796166,2236797.087891953,0,0
2005.7142857142858,February,7,354.8555066653801,1040.3462959102321,9.741607352919091,1734403.7970554372,0,0
2000,May,21,385.3917870939176,544.2402331953353,6.425722874790818,2096205.8834826255,0,0
2002.857142857143,September,37,125.40514495555044,1448.345524084306,7.1545946137083245,1446999.1966912772,0,0
2017.142857142857,August,32,207.28248982977388,1356.7910697175626,10.909869500060479,1328331.2376667373,0,0
2000,March,11,248.38095526944818,773.2116319160366,2.0442712920868473,1654089.2997206496,0,0
2020,December,52,115.94008716707381,1576.7407689294841,6.904169494219616,1009660.1065378897,1,0
2011.4285714285713,September,35,208.5061914255925,1044.8094415684175,12.484679137665475,1851490.3392348562,0,0
2011.4285714285713,November,45,291.6188294534832,1318.5794072398687,15.46990062566446,1684139.3144120148,0,0
2017.142857142857,March,9,287.99708094237417,726.0875925763308,3.631776468264861,2322856.3916361555,0,0
2005.7142857142858,January,4,146.6754449995007,1719.6301912478598,12.731443435685179,1461432.6862203558,0,0
2005.7142857142858,September,36,320.77238383723875,1589.9559214171086,6.276329220452528,1327670.8522376947,1,0
2008.5714285714287,September,37,5,393.0462763046186,20,2089767.5785309225,0,0
2020,November,45,372.4865760974973,2000,4.831340069496904,946117.1931433906,0,0
2005.7142857142858,September,37,202.39918521996907,330.79007576645984,11.438210560840558,1451087.0565681178,0,0
2017.142857142857,March,13,349.0686524584163,2000,4.755959567309789,1935548.3827788038,0,0
2005.7142857142858,January,1,500,1327.2100618581187,1,2397912.967938357,1,0
2005.7142857142858,November,44,117.72684055286808,1684.1496018120474,4.453043087381957,1596393.6031019508,0,0
2005.7142857142858,December,52,221.13237664594595,827.9075065461363,10.085463170430288,1787661.5453215158,1,0
2017.142857142857,February,8,111.24151695542278,1608.977848265467,6.364140097252923,2019233.2154731196,0,0
2008.5714285714287,November,45,234.87089145853565,1392.6504047008425,17.196645985356074,1216402.7021166533,0,0
2017.142857142857,October,41,342.46219750878004,1373.221753405888,7.22375694346272,1179959.548619526,0,0
2000,November,44,267.3119686762512,552.8217451485573,16.843907421050783,1341795.0014083826,0,0
2002.857142857143,January,3,363.245385648196,1903.4121409527288,10.337529680646357,2012465.022199726,0,0
2008.5714285714287,August,33,275.4955140413434,838.5185641877556,18.027448931578498,1899551.003064935,0,0
2002.857142857143,March,12,225.03484174618706,1051.3531608405854,7.181362572447292,2063246.4256797452,0,0
2000,May,21,323.9399616258332,1294.3298235339053,5.73151828584286,796616.1051001,0,0
2008.5714285714287,January,3,133.8959526139164,1500.5080339114147,6.84062713197001,1562140.675221864,0,0
2017.142857142857,June,23,183.6819836621524,1654.9209045038328,20,853488.4355796447,0,1
2008.5714285714287,January,2,323.46883778348365,884.1039538422287,2.0220212597419973,1382380.344262132,0,0
2017.142857142857,February,7,127.70133961570434,1131.3990907750751,16.29224152451487,1500404.9876286434,0,0
2014.2857142857142,September,38,302.1715818696078,1011.6767752446392,5.962213479331856,897489.7849836723,0,0
2011.4285714285713,April,17,45.28100336483453,761.8720128778173,9.761593762006287,1128254.5887660747,0,0
2020,January,2,359.40092080254124,1820.386477251628,3.6556617461071497,1988214.2904151313,0,0
2008.5714285714287,February,8,38.02132818959532,1022.8637480505489,13.471009397190352,2246405.2281770743,0,0
2014.2857142857142,January,1,259.1111476229456,846.5389847946227,10.946286302127813,2377212.8282889193,1,0
2000,March,11,250.02920969732725,1975.184287337966,13.143723468635407,1279117.348882946,0,0
2002.857142857143,January,2,355.4404765934406,716.4452090484896,9.896723389242178,1856632.8523188888,0,0
2002.857142857143,May,20,314.19566848995794,1362.9185888152467,2.234288012497637,789682.8476744824,0,0
2011.4285714285713,May,20,399.2040079938373,839.7695270660034,7.584282020942071,2475697.227063198,0,0
2017.142857142857,October,41,337.70976063121657,1129.9161812263387,2.1964938496599498,1520628.220069577,0,0
2005.7142857142858,October,40,205.70629564229165,1241.9736881512788,7.537196155576151,828388.121388324,0,0
2011.4285714285713,September,36,294.0939034102357,1719.5365357491162,7.297131152928241,1242756.4012518204,1,0
2005.7142857142858,September,37,279.17834159662794,768.4628789879114,5.51486921754462,1829596.3440131124,0,0
2008.5714285714287,November,44,231.3617301878694,1657.8726729788327,13.898436848485886,1359105.4123833783,0,0
2014.2857142857142,November,44,187.5831362724355,1613.471446574612,15.271364770463311,940098.1498324525,0,0
2011.4285714285713,May,20,238.7839106844937,618.5509839600286,5.08688950958735,2233874.897379325,0,0
2005.7142857142858,June,23,333.2119118528982,1699.7428379605258,7.068018163344954,1886622.7267886805,0,1
2000,April,17,248.554701705038,2000,15.928235883794011,2276100.1696965005,0,0
2000,May,18,288.63169500494496,726.1383387626165,15.052799940618433,932454.9187467326,0,0
2017.142857142857,June,24,418.0992506820098,840.9827762179593,8.152028988439115,2226369.176196534,0,1
2011.4285714285713,April,15,387.67353518928155,1517.679724200916,5.759057138712488,2203538.451607574,0,0
2000,February,5,134.8371381067533,1442.6342996887574,13.456864619817104,1873392.880910959,0,0
2000,December,52,254.9962568542677,1811.2554354031054,12.229453912626743,1292140.4221988455,1,0
2011.4285714285713,May,19,191.87825106114906,1681.5234213574597,16.192063709192816,1537369.385295831,0,0
2017.142857142857,May,18,247.63068612905354,892.4713422147718,1.7819612618364538,2089546.0459267185,0,0
2005.7142857142858,August,34,335.59981709071457,2000,10.976397554598254,1400954.2603905208,0,0
2020,September,38,296.95399697438256,2000,5.4630980102131135,1584147.5320247395,0,1
2020,October,42,172.39575867437253,900.566098673801,4.987873555219626,621064.0003164499,0,0
2000,September,38,258.0396168688851,1843.4446653851628,12.77232307733996,1710047.1237794731,0,0
2014.2857142857142,May,19,500,1580.3834530881509,14.225186366886636,1440100.2040340446,0,0
2002.857142857143,August,31,272.51685187702975,1193.2084058719618,14.050301471329306,2014466.6343821147,0,0
2011.4285714285713,December,49,86.90735134593348,1390.841880540295,4.652499074360543,2087598.0741932192,0,0
2011.4285714285713,August,32,358.72735987216953,1973.2700964888602,1.4335209198925032,1302031.4878640606,0,0
2011.4285714285713,May,21,174.92083299704768,2000,8.568820493859887,1499342.9752821585,0,0
2011.4285714285713,November,47,212.09815001324884,590.1477968857756,7.547440730984419,1619666.631319551,1,0
2002.857142857143,July,27,177.49946249476181,1300.8167885691441,18.48000524053664,2622899.495417877,1,0
2005.7142857142858,March,11,248.0289748226647,2000,15.596747392349474,2040471.1652254618,0,0
2020,October,43,397.43344915799963,187.42459540934783,12.394084161135941,1786465.3168407918,0,0
2011.4285714285713,August,32,397.69707007795796,1015.7845561230067,10.583924085597616,1800307.6623848036,0,0
2002.857142857143,August,33,278.71912740101016,1021.4594901174171,4.934939834329906,1300601.1329853423,0,0
2014.2857142857142,May,20,339.01914095915333,2000,14.277549442047711,2247623.711237444,0,0
